simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
1.625	24	21	1000000.0	-6.995	0.958	17.0	0.0	0.0	4.0	6.0	14.132	0.000000	
1.650	25	21	100000.0	-7.791	0.958	17.0	0.0	0.0	4.0	6.0	4.500	0.000000	
1.675	26	23	100000.0	-4.625	0.986	5.0	0.0	0.0	4.0	2.0	8.143	0.014167	
1.700	27	23	500000.0	-4.250	0.986	5.0	0.0	0.0	4.0	2.0	12.000	0.999996	
1.725	28	21	100000.0	-6.477	0.958	17.0	0.0	0.0	4.0	6.0	6.000	0.010573	
1.750	29	23	1000000.0	-6.121	0.986	5.0	0.0	0.0	4.0	2.0	8.000	0.000000	
1.775	30	22	100000.0	-7.374	0.612	2.0	0.0	0.0	0.0	0.0	11.385	0.000000	
1.800	31	23	100000.0	-5.746	0.986	5.0	0.0	0.0	4.0	2.0	6.143	0.007854	
1.825	32	21	500000.0	-6.767	0.958	17.0	0.0	0.0	4.0	6.0	4.000	0.000000	
1.850	33	21	100000.0	-6.530	0.958	17.0	0.0	0.0	4.0	6.0	4.737	0.000000	
1.875	34	22	1000000.0	-11.386	0.612	2.0	0.0	0.0	0.0	1.0	16.692	0.000000	
1.900	35	23	100000.0	-5.113	0.986	5.0	0.0	0.0	4.0	2.0	8.000	0.000652	
1.925	36	23	100000.0	-7.458	0.986	5.0	0.0	0.0	4.0	2.0	4.100	0.000054	
1.950	37	23	500000.0	-6.633	0.986	5.0	0.0	0.0	4.0	2.0	8.000	0.000000	
1.975	38	21	100000.0	-7.706	0.958	17.0	0.0	0.0	4.0	5.0	4.842	0.000000	
2.000	39	23	1000000.0	-4.994	0.986	5.0	0.0	0.0	4.0	2.0	8.000	0.000000	
2.025	0	21	100000.0	-6.738	0.960	17.0	0.0	0.0	4.0	5.0	6.154	0.000000	
2.050	1	21	100000.0	-7.175	0.960	17.0	0.0	0.0	4.0	5.0	4.667	0.000000	
2.075	2	23	500000.0	-7.117	1.000	5.0	0.0	0.0	4.0	2.0	6.000	0.000000	
2.100	3	21	100000.0	-5.227	0.960	17.0	0.0	0.0	4.0	5.0	10.154	0.059921	
2.125	4	21	1000000.0	-4.500	0.960	17.0	0.0	0.0	4.0	5.0	12.000	0.000000	
2.150	5	21	100000.0	-4.440	0.960	17.0	0.0	0.0	4.0	5.0	10.000	0.015489	
2.175	6	21	100000.0	-4.850	0.960	17.0	0.0	0.0	4.0	5.0	11.733	0.972049	
2.200	7	21	500000.0	-5.464	0.960	17.0	0.0	0.0	4.0	5.0	10.000	0.000000	
2.225	8	21	100000.0	-3.978	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.999947	
2.250	9	21	1000000.0	-4.613	0.960	17.0	0.0	0.0	4.0	5.0	12.000	0.000000	
2.275	10	21	100000.0	-3.570	0.960	17.0	0.0	0.0	4.0	5.0	24.000	0.998075	
2.300	11	21	100000.0	-4.881	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.999786	
2.325	12	23	500000.0	-5.972	1.000	5.0	0.0	0.0	4.0	2.0	6.000	0.000004	
2.350	13	21	100000.0	-4.936	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.992253	
2.375	14	21	1000000.0	-3.070	0.960	17.0	0.0	0.0	4.0	5.0	28.000	0.999995	
2.400	15	21	100000.0	-3.096	0.960	17.0	0.0	0.0	4.0	5.0	28.000	0.999996	
2.425	16	21	100000.0	-4.408	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.279808	
2.450	17	21	500000.0	-3.928	0.960	17.0	0.0	0.0	4.0	5.0	20.000	0.996681	
2.475	18	21	100000.0	-5.820	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.913372	
2.500	19	21	1000000.0	-3.433	0.960	17.0	0.0	0.0	4.0	5.0	28.000	0.999918	
2.525	20	21	100000.0	-3.362	0.960	17.0	0.0	0.0	4.0	5.0	28.000	0.999994	
2.550	21	22	100000.0	-3.605	0.605	2.0	0.0	0.0	0.0	1.0	23.000	0.995309	
2.575	22	21	500000.0	-5.992	0.960	17.0	0.0	0.0	4.0	5.0	18.000	0.999994	
2.600	23	23	100000.0	-5.892	1.000	5.0	0.0	0.0	4.0	2.0	6.000	0.002621	
2.625	24	23	1000000.0	-6.839	1.000	5.0	0.0	0.0	4.0	3.0	7.342	0.000000	
2.650	25	21	100000.0	-7.794	0.960	17.0	0.0	0.0	4.0	4.0	4.000	0.000000	
2.675	26	23	100000.0	-4.610	1.000	5.0	0.0	0.0	4.0	3.0	8.000	0.017297	
2.700	27	23	500000.0	-4.236	1.000	5.0	0.0	0.0	4.0	3.0	12.765	0.999997	
2.725	28	21	100000.0	-6.427	0.960	17.0	0.0	0.0	4.0	4.0	6.000	0.004326	
2.750	29	23	1000000.0	-6.160	1.000	5.0	0.0	0.0	4.0	3.0	8.000	0.000000	
2.775	30	22	100000.0	-7.374	0.605	2.0	0.0	0.0	0.0	1.0	13.000	0.000000	
2.800	31	23	100000.0	-5.746	1.000	5.0	0.0	0.0	4.0	3.0	6.000	0.009594	
2.825	32	23	500000.0	-7.156	1.000	5.0	0.0	0.0	5.0	3.0	6.730	0.000000	
2.850	33	21	100000.0	-6.530	0.960	17.0	0.0	0.0	3.0	4.0	4.238	0.000000	
2.875	34	21	1000000.0	-6.884	0.960	17.0	0.0	0.0	3.0	5.0	14.984	0.000000	
2.900	35	23	100000.0	-5.113	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.060935	
2.925	36	23	100000.0	-7.458	1.000	5.0	0.0	0.0	5.0	3.0	4.000	0.000088	
2.950	37	23	500000.0	-6.633	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.403338	
2.975	38	21	100000.0	-7.706	0.960	17.0	0.0	0.0	3.0	5.0	4.667	0.000000	
3.000	39	23	1000000.0	-4.994	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.000000	
3.025	0	21	100000.0	-6.728	0.907	17.0	0.0	0.0	3.0	5.0	6.167	0.000000	
3.050	1	21	100000.0	-7.207	0.907	17.0	0.0	0.0	3.0	5.0	4.650	0.000000	
3.075	2	23	500000.0	-7.047	1.000	5.0	0.0	0.0	5.0	3.0	6.000	0.000000	
3.100	3	21	100000.0	-5.227	0.907	17.0	0.0	0.0	3.0	5.0	10.000	0.072227	
3.125	4	21	1000000.0	-4.490	0.907	17.0	0.0	0.0	3.0	5.0	11.966	0.000000	
3.150	5	21	100000.0	-4.451	0.907	17.0	0.0	0.0	3.0	5.0	10.000	0.025283	
3.175	6	21	100000.0	-4.815	0.907	17.0	0.0	0.0	3.0	5.0	12.000	0.976998	
3.200	7	21	500000.0	-5.424	0.907	17.0	0.0	0.0	3.0	5.0	10.000	0.987905	
3.225	8	21	100000.0	-3.974	0.907	17.0	0.0	0.0	3.0	5.0	17.571	0.999870	
3.250	9	21	1000000.0	-4.616	0.907	17.0	0.0	0.0	3.0	5.0	12.000	0.000000	
3.275	10	21	100000.0	-3.556	0.907	17.0	0.0	0.0	3.0	5.0	23.857	0.996498	
3.300	11	21	100000.0	-4.713	0.907	17.0	0.0	0.0	3.0	5.0	18.000	0.999825	
3.325	12	23	500000.0	-5.927	1.000	5.0	0.0	0.0	5.0	3.0	7.028	0.000003	
3.350	13	21	100000.0	-4.950	0.907	17.0	0.0	0.0	3.0	5.0	18.000	0.995287	
3.375	14	21	1000000.0	-3.069	0.907	17.0	0.0	0.0	3.0	5.0	28.000	0.999996	
3.400	15	21	100000.0	-3.093	0.907	17.0	0.0	0.0	3.0	5.0	28.000	0.999997	
3.425	16	21	100000.0	-4.407	0.907	17.0	0.0	0.0	3.0	5.0	17.714	0.390442	
3.450	17	21	500000.0	-3.932	0.907	17.0	0.0	0.0	3.0	5.0	20.000	0.999993	
3.475	18	21	100000.0	-5.838	0.907	17.0	0.0	0.0	3.0	5.0	15.000	0.927941	
3.500	19	21	1000000.0	-3.417	0.907	17.0	0.0	0.0	3.0	5.0	28.000	0.999997	
3.525	20	21	100000.0	-3.349	0.907	17.0	0.0	0.0	3.0	5.0	28.000	0.999984	
3.550	21	22	100000.0	-3.614	0.568	2.0	0.0	0.0	0.0	0.0	22.000	0.000160	
3.575	22	21	500000.0	-5.925	0.907	17.0	0.0	0.0	3.0	5.0	18.000	0.999995	
3.600	23	23	100000.0	-5.910	1.000	5.0	0.0	0.0	5.0	3.0	6.000	0.003199	
3.625	24	23	1000000.0	-6.830	1.000	5.0	0.0	0.0	5.0	3.0	4.000	0.000000	
3.650	25	21	100000.0	-7.797	0.907	17.0	0.0	0.0	3.0	5.0	4.000	0.000000	
3.675	26	23	100000.0	-4.594	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.021045	
3.700	27	23	500000.0	-4.223	1.000	5.0	0.0	0.0	5.0	3.0	12.870	0.999995	
3.725	28	21	100000.0	-6.375	0.907	17.0	0.0	0.0	3.0	5.0	6.000	0.007112	
3.750	29	23	1000000.0	-6.239	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.000000	
3.775	30	22	100000.0	-7.374	0.568	2.0	0.0	0.0	0.0	0.0	13.000	0.000000	
3.800	31	23	100000.0	-5.746	1.000	5.0	0.0	0.0	5.0	3.0	6.000	0.005288	
3.825	32	23	500000.0	-7.156	1.000	5.0	0.0	0.0	5.0	3.0	3.810	0.000000	
3.850	33	21	100000.0	-6.530	0.907	17.0	0.0	0.0	3.0	5.0	4.049	0.000000	
3.875	34	21	1000000.0	-6.884	0.907	17.0	0.0	0.0	3.0	5.0	5.571	0.000000	
3.900	35	23	100000.0	-5.113	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.073433	
3.925	36	23	100000.0	-7.458	1.000	5.0	0.0	0.0	5.0	3.0	4.000	0.000108	
3.950	37	23	500000.0	-6.633	1.000	5.0	0.0	0.0	5.0	3.0	8.000	0.712669	
3.975	38	21	100000.0	-7.706	0.907	17.0	0.0	0.0	3.0	5.0	4.537	0.000000	
